,price,mileage,transmission,emission_class,fuel,link,co2,brand,model,warranty,year,brand_model
9965,7490.0,48765.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/focus/16i-ti-vct-ambiente-ac-212-eur-x-48-mois/id/4902727,139.0,ford,Focus,12.0,2011.0,ford Focus
9966,10990.0,187427.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/st-15-ecoboost-1er-proprietaire/id/4903008,136.0,ford,Fiesta,0.0,2020.0,ford Fiesta
9967,17990.0,57626.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-line-10i-ecoboost-125pk-automaat/id/4902179,122.0,ford,Focus,0.0,2020.0,ford Focus
9968,20990.0,15941.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/focus-clipper-10-essence15000kmgpscamera/id/4902576,125.0,ford,Focus,12.0,2024.0,ford Focus
9969,15450.0,14688.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-connected-95/id/4902076,94.0,ford,Fiesta,0.0,2021.0,ford Fiesta
9970,19450.0,5592.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/ecoboost-titanium/id/4902091,125.0,ford,Fiesta,0.0,2024.0,ford Fiesta
9971,21450.0,54519.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-mhev-st-line-x/id/4902109,124.0,ford,Focus,0.0,2022.0,ford Focus
9972,20450.0,43805.0,automatic,Euro 6d,hybrid,https://gocar.be/en/cars/ford/focus/break-10-i-mhev-125pk-automaat-titanium-22-43000km-62388/id/4902828,125.0,ford,Focus,12.0,2022.0,ford Focus
9973,8699.0,135625.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-business/id/4902423,109.0,ford,Focus,12.0,2018.0,ford Focus
9974,20190.0,46978.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/wagon-10-ecoboost-155pk-mhev-st-line-business-navigatie-apple-carplayandroid-auto-climate-control-camera-parkeer-sensoren-stoel-en-stuurverwarming-dab-led/id/4902789,119.0,ford,Focus,0.0,2021.0,ford Focus
9975,27900.0,100.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/focus-10-ecoboost-automaat-nieuw/id/4902146,127.0,ford,Focus,24.0,2025.0,ford Focus
9976,27690.0,40391.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-155pk-hybrid-automaat-active-x-navigatie-climate-control-camera-parkeer-sensoren-bo-dab-led-lichtmetalen-velgen/id/4902791,125.0,ford,Focus,0.0,2024.0,ford Focus
9977,16998.0,51206.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-mhev-st-line-navifull-ledcamerapdcja/id/4902451,120.0,ford,Fiesta,12.0,2022.0,ford Fiesta
9978,14995.0,78271.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/ecosport/st-line-camera-10-i-125pk-22-78000km-66410/id/4902827,142.0,ford,EcoSport,12.0,2022.0,ford EcoSport
9979,14990.0,38571.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/ecosport/10i-ecoboost-74kw-connected/id/4902837,116.0,ford,EcoSport,0.0,2022.0,ford EcoSport
9980,20895.0,29041.0,manual,Euro 6d,hybrid,https://gocar.be/en/cars/ford/focus/break-10-i-mhev-125pk-titanium-luxe-23-29000km-27027/id/4902814,121.0,ford,Focus,12.0,2023.0,ford Focus
9981,31500.0,69995.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/rs-23-i-ecoboost-350pk-4x4-lichte-vracht-recaro-17-69000km-28526/id/4902816,175.0,ford,Focus,12.0,2017.0,ford Focus
9982,13490.0,91067.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/st-line-12-mois-de-garantie/id/4902656,104.0,ford,Fiesta,12.0,2016.0,ford Fiesta
9983,16500.0,63519.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-hybrid-active/id/4902761,125.0,ford,Fiesta,0.0,2022.0,ford Fiesta
9985,9990.0,89493.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/ford/fiesta/10i-st-line-lane-assist-clim-cruise-carplay-blue/id/4901455,97.0,ford,Fiesta,12.0,2017.0,ford Fiesta
9986,19999.0,19000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/focus-10-st-lineledkeylessverwzetelsstuur/id/4901862,124.0,ford,Focus,0.0,2024.0,ford Focus
9987,10990.0,52868.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/ecosport/10i-titanium-sensors-gps-blue-sieges-chauffants/id/4901463,120.0,ford,EcoSport,12.0,2018.0,ford EcoSport
9988,9490.0,80101.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/ford/focus/10i-amovible-gps-blue-clim-sensors-cruise-android/id/4901462,105.0,ford,Focus,12.0,2017.0,ford Focus
9989,19990.0,44000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/focus-10-ecoboost-st-line-garantie/id/4901624,125.0,ford,Focus,0.0,2023.0,ford Focus
9990,10900.0,132000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-st-line-clima-led-vat/id/4901355,94.0,ford,Fiesta,0.0,2021.0,ford Fiesta
9991,33990.0,30000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/focus-23-st-x-garantie-pano-hud-dcc/id/4901598,183.0,ford,Focus,0.0,2023.0,ford Focus
9993,16490.0,6043.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/10i-ecoboost-100pk-connected-euro6d/id/4900676,120.0,ford,Fiesta,24.0,2023.0,ford Fiesta
9994,16990.0,13404.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/10i-ecoboost-100pk-connected-euro-6d/id/4900693,120.0,ford,Fiesta,24.0,2024.0,ford Fiesta
9995,16490.0,43912.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/ford/ecosport/10i-ecoboost-125pk-titanium-automaat/id/4900716,134.0,ford,EcoSport,12.0,2018.0,ford EcoSport
9996,13849.0,78695.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/ecosport/10i-ecoboost-92kw-st-line/id/4900809,119.0,ford,EcoSport,12.0,2018.0,ford EcoSport
9997,20500.0,41474.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4900799,119.0,ford,Focus,12.0,2023.0,ford Focus
9998,20500.0,44371.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4900798,119.0,ford,Focus,12.0,2023.0,ford Focus
9999,7900.0,92659.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/ecosport/10i-ecoboost-92kw-trend/id/4900759,125.0,ford,EcoSport,12.0,2016.0,ford EcoSport
10003,14900.0,71985.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-mhev-st-line-navi-led-zetel-verw/id/4900474,115.0,ford,Fiesta,0.0,2021.0,ford Fiesta
10004,19499.0,38916.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-hybrid-st-line-2500-eindejaar-actie/id/4898782,119.0,ford,Focus,12.0,2023.0,ford Focus
10005,17990.0,52000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/focus-10-mhev-st-line-cam-carplaycarnet-full/id/4898924,119.0,ford,Focus,12.0,2023.0,ford Focus
10006,8990.0,112675.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/3230-st-line-sens-va-cam-v-bluet-ruit-verw-led-a-dag-10ecoboost100-ss/id/4898383,99.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10007,19650.0,41084.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/10i-ecoboost-74kw-connected/id/4898576,121.0,ford,Focus,12.0,2023.0,ford Focus
10008,10890.0,148313.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-st-line-125pk-6v-navigatie-full-led-carplay-parkeersensoren-cruise-control-stoelstuurverwarming-climate-control-privacy-glass-17-dab/id/4899129,94.0,ford,Fiesta,0.0,2020.0,ford Fiesta
10009,12490.0,84142.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/connected-10-ecoboost-95/id/4898421,115.0,ford,Fiesta,12.0,2021.0,ford Fiesta
10010,19975.0,42225.0,automatic,Euro 6d,hybrid,https://gocar.be/en/cars/ford/focus/break-10-i-mhev-125pk-automaat-titanium-23-42000km-44457/id/4899240,125.0,ford,Focus,12.0,2023.0,ford Focus
10011,16990.0,60016.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/st-line-10-ecoboost-mhev/id/4898931,119.0,ford,Focus,0.0,2021.0,ford Focus
10012,12990.0,53688.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/connected-10-ecoboost-95-ch/id/4898432,116.0,ford,Fiesta,12.0,2020.0,ford Fiesta
10013,21999.0,19000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-hybrid-st-line-clipper-new-model/id/4899119,119.0,ford,Focus,12.0,2025.0,ford Focus
10014,15745.0,13916.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/10i-ecoboost-92kw-st-line/id/4898747,112.0,ford,Fiesta,0.0,2020.0,ford Fiesta
10015,12450.0,74953.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/break-15-i-benzine-150pk-st-line-luxe-16-74000km-68815/id/4898713,128.0,ford,Focus,12.0,2016.0,ford Focus
10016,8599.0,125216.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-st-line/id/4898894,99.0,ford,Fiesta,12.0,2017.0,ford Fiesta
10018,4300.0,183000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/focus-10-ecoboost-start-stop-trend/id/4899280,119.0,ford,Focus,0.0,2016.0,ford Focus
10019,30900.0,61770.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/23-ecoboost-rs-gps-camera-recaro-alu/id/4899287,175.0,ford,Focus,12.0,2017.0,ford Focus
10020,16500.0,22195.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/fiesta-active-10-ecoboost-active/id/4898428,119.0,ford,Fiesta,0.0,2023.0,ford Fiesta
10021,15450.0,83354.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-hybrid-st-line-navigatie-apple-carplayandroid-auto-parkeersensoren-achter-cruise-control-climate-control-lichtmetalen-velgen/id/4899141,114.0,ford,Fiesta,0.0,2022.0,ford Fiesta
10022,20500.0,42720.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-line/id/4897988,119.0,ford,Focus,0.0,2023.0,ford Focus
10023,8900.0,101022.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/fiesta-xpjc1jx/id/4897556,131.0,ford,Fiesta,12.0,2019.0,ford Fiesta
10025,19998.0,31379.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-mhev-connected-navi-led-cam/id/4897493,122.0,ford,Focus,12.0,2023.0,ford Focus
10026,7599.0,78718.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-titanium/id/4897791,105.0,ford,Fiesta,12.0,2015.0,ford Fiesta
10027,12450.0,50000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/carplay-feux-led-5-portes-clim-cruise/id/4897956,119.0,ford,Fiesta,0.0,2023.0,ford Fiesta
10028,15990.0,22866.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/connected-10-ecoboost-95-ch/id/4897475,119.0,ford,Fiesta,12.0,2023.0,ford Fiesta
10029,14995.0,78271.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/ecosport/st-line-luxe-camera-10-i-125pk-22-78000km-70073/id/4897436,114.0,ford,EcoSport,12.0,2022.0,ford EcoSport
10030,8199.0,58077.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-trend/id/4897529,105.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10031,10390.0,73557.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/fiesta/11-trend-navigatie-cruise-control-dab-airco-parkeersensoren-achter-trekhaak/id/4897907,109.0,ford,Fiesta,0.0,2019.0,ford Fiesta
10032,20500.0,46016.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898150,119.0,ford,Focus,0.0,2023.0,ford Focus
10033,21900.0,66971.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898151,119.0,ford,Focus,0.0,2023.0,ford Focus
10034,20500.0,34200.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898172,119.0,ford,Focus,0.0,2023.0,ford Focus
10035,21250.0,43806.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898146,119.0,ford,Focus,0.0,2023.0,ford Focus
10036,20500.0,49106.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898162,119.0,ford,Focus,0.0,2023.0,ford Focus
10037,21250.0,52585.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898176,119.0,ford,Focus,0.0,2023.0,ford Focus
10038,20950.0,85950.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898169,119.0,ford,Focus,0.0,2023.0,ford Focus
10039,21250.0,51421.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898175,119.0,ford,Focus,0.0,2023.0,ford Focus
10040,21250.0,53096.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-lineautomaatcameracarplay/id/4898164,119.0,ford,Focus,0.0,2023.0,ford Focus
10041,21250.0,48401.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898168,119.0,ford,Focus,0.0,2023.0,ford Focus
10042,21250.0,53435.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4898190,119.0,ford,Focus,0.0,2023.0,ford Focus
10043,21250.0,39670.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-lineautomaatcameracarplay/id/4898166,119.0,ford,Focus,0.0,2023.0,ford Focus
10044,21900.0,50251.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-lineautomaatcameracarplay/id/4898163,119.0,ford,Focus,0.0,2023.0,ford Focus
10045,20500.0,49860.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898177,119.0,ford,Focus,0.0,2023.0,ford Focus
10046,20500.0,47011.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898210,119.0,ford,Focus,0.0,2023.0,ford Focus
10047,20500.0,91085.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898167,119.0,ford,Focus,0.0,2023.0,ford Focus
10048,20500.0,47600.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898145,119.0,ford,Focus,0.0,2023.0,ford Focus
10049,21250.0,44562.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-lineautomaatcameracarplay/id/4898207,119.0,ford,Focus,0.0,2023.0,ford Focus
10050,20500.0,37880.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898197,119.0,ford,Focus,0.0,2023.0,ford Focus
10051,21250.0,53026.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-lineautomaatcameracarplay/id/4898212,119.0,ford,Focus,0.0,2023.0,ford Focus
10052,20500.0,42786.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4898189,119.0,ford,Focus,0.0,2023.0,ford Focus
10053,20750.0,30058.0,manual,Euro 6,hybrid - petrol,https://gocar.be/en/cars/ford/focus/ecoboost-mhev-active-design-winter-pack-driver-assistance-pack-zeer-mooie-propere-wagen/id/4897197,123.0,ford,Focus,12.0,2023.0,ford Focus
10054,10950.0,137502.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/clipper-trend-edition-camera-winterpack-gps/id/4898174,108.0,ford,Focus,0.0,2020.0,ford Focus
10055,16950.0,12264.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/st-line-carplay-led-parkeerhulp/id/4898194,96.0,ford,Fiesta,0.0,2022.0,ford Fiesta
10056,18890.0,96222.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/wagon-10-ecoboost-hybrid-active-airco-ecc-navi-carplay-pdc-voor-en-achter-full-led-17lm-velgen-cruise-control/id/4897001,125.0,ford,Focus,0.0,2022.0,ford Focus
10057,17490.0,40550.0,manual,Euro 6,hybrid - petrol,https://gocar.be/en/cars/ford/focus/2714-active-a-line-mhev-48v-a-camera-sensor-zetel-stuur-vruit-verwarmd-10ecoboost/id/4895895,94.0,ford,Focus,12.0,2021.0,ford Focus
10058,13990.0,93623.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/ford/focus/sw-titanium-15-ecoblue-tdci-120-pk-auto-8/id/4896763,104.0,ford,Focus,12.0,2020.0,ford Focus
10059,17150.0,34701.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/clipper-10i-ecob-92kw-active/id/4896740,112.0,ford,Focus,0.0,2021.0,ford Focus
10060,10990.0,99766.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/ecosport/10i-1er-proprietaire-garantie-12-mois/id/4897016,119.0,ford,EcoSport,12.0,2020.0,ford EcoSport
10061,20500.0,10364.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/5d-10-i-125pk-titanium-luxe-23-10000km-41247/id/4896312,122.0,ford,Focus,12.0,2023.0,ford Focus
10062,14998.0,12332.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-auto-connected-125-ch-android-auto/id/4896978,104.0,ford,Fiesta,12.0,2020.0,ford Fiesta
10063,9499.0,101996.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-s-titanium-airco-multim-pdc-garantie/id/4896543,110.0,ford,Fiesta,12.0,2018.0,ford Fiesta
10064,10499.0,42952.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/fiesta/super-mooie-ford-fiesta-met-maar-slechts-43000-km/id/4896542,131.0,ford,Fiesta,0.0,2019.0,ford Fiesta
10065,21440.0,47878.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/wagon-10-ecoboost-hybrid-st-line-navigatie-climate-control-led-dab-camera-parkeer-sensoren-cruise-control-lichtmetalen-velgen/id/4896688,123.0,ford,Focus,0.0,2023.0,ford Focus
10066,9990.0,99435.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/ford/ecosport/10-ecoboost-fwd-carplay-blth-210-x-60-mois/id/4895339,119.0,ford,EcoSport,12.0,2019.0,ford EcoSport
10067,11990.0,89927.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/focus-10-ecoboost-connected-navi-233-x-60-m/id/4895342,119.0,ford,Focus,12.0,2020.0,ford Focus
10068,19790.0,30069.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-125pk-titanium-style-navigatie-parkeer-pakket-winter-pakket-stoel-en-stuur-verwarming-climate-control-led-extra-getint-glas/id/4895124,117.0,ford,Focus,0.0,2022.0,ford Focus
10069,3630.0,83310.0,manual,Euro 6,diesel,https://gocar.be/en/cars/ford/fiesta/fiesta-15-tdci-ambiente3000btw/id/4895137,119.0,ford,Fiesta,0.0,2013.0,ford Fiesta
10071,24450.0,6850.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/focus-10-ecoboost-mhev-125pk-st-line-x/id/4893383,136.0,ford,Focus,12.0,2025.0,ford Focus
10073,10399.0,124333.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-coolconnect/id/4892174,128.0,ford,Focus,12.0,2018.0,ford Focus
10074,22950.0,24032.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/ford/focus/st-line-x-10-ecoboost-mhev-125pk-aut-57785-oc0589/id/4891776,125.0,ford,Focus,0.0,2023.0,ford Focus
10075,11400.0,99069.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/ecosport/ecosport-10-ecoboost-st-linenavigatie1j-gar1/id/4892161,119.0,ford,EcoSport,11.0,2019.0,ford EcoSport
10077,21885.0,29074.0,automatic,Euro 6d,hybrid,https://gocar.be/en/cars/ford/focus/break-10-i-mhev-125pk-automaat-titanium-23-29000km-44445/id/4892320,125.0,ford,Focus,12.0,2023.0,ford Focus
10078,19985.0,14881.0,manual,Euro 6d-TEMP,hybrid,https://gocar.be/en/cars/ford/focus/5d-10-i-mhev-125pk-titanium-x-acamera-24-14000km-26524/id/4892327,118.0,ford,Focus,12.0,2024.0,ford Focus
10079,20499.0,16900.0,manual,Euro 6,petrol,https://gocar.be/en/cars/ford/focus/clipper-titanium-winter-pack-driver-assist/id/4892001,119.0,ford,Focus,0.0,2023.0,ford Focus
10080,8490.0,50510.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/125i-5-portes-airco-garantie-12-mois/id/4892092,119.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10082,15499.0,20785.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-vignale/id/4892458,138.0,ford,Focus,12.0,2019.0,ford Focus
10084,16299.0,65004.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-mild-hybrid-active-x/id/4892483,122.0,ford,Focus,12.0,2020.0,ford Focus
10085,16999.0,41002.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-mild-hybrid-st-line-x/id/4892506,118.0,ford,Focus,12.0,2020.0,ford Focus
10086,7399.0,100889.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-titanium/id/4892551,99.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10087,9200.0,105280.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/ford/focus/trend/id/4890591,137.0,ford,Focus,12.0,2014.0,ford Focus
10088,21250.0,59270.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/clipper-st-line-styleautomaatcameracarplay/id/4890552,119.0,ford,Focus,12.0,2023.0,ford Focus
10089,20500.0,46503.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaat/id/4888970,119.0,ford,Focus,12.0,2023.0,ford Focus
10090,4000.0,136417.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/fiesta-125i-trend-garantie-1-anjaar/id/4889686,127.0,ford,Fiesta,12.0,2011.0,ford Fiesta
10091,15990.0,83034.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/st-15-garantie-12-mois/id/4889856,136.0,ford,Fiesta,12.0,2019.0,ford Fiesta
10092,7299.0,116245.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-titanium/id/4889641,105.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10093,15499.0,20785.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-vignale/id/4890067,138.0,ford,Focus,12.0,2019.0,ford Focus
10094,13899.0,101276.0,manual,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/ford/focus/15-ecoblue-tdci-st-line/id/4890071,128.0,ford,Focus,12.0,2019.0,ford Focus
10095,16490.0,50000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/10i-st-line-pack-sport-1ere-main-super-look/id/4889692,119.0,ford,Fiesta,12.0,2022.0,ford Fiesta
10096,16999.0,41002.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/10-ecoboost-mild-hybrid-st-line-x/id/4890094,118.0,ford,Focus,12.0,2020.0,ford Focus
10098,7399.0,100889.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/10-ecoboost-titanium/id/4890161,99.0,ford,Fiesta,12.0,2016.0,ford Fiesta
10099,20500.0,43621.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaatcameracarplay/id/4890188,119.0,ford,Focus,0.0,2023.0,ford Focus
10100,20500.0,53795.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/ford/focus/st-lineautomaatcameracarplay/id/4890190,119.0,ford,Focus,0.0,2023.0,ford Focus
10101,12890.0,147875.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/focus/wagon-10-ecoboost-125pk-hybrid-st-line-navigatie-apple-carplayandroid-auto-camera-parkeersensoren-cruise-control-ledverlichting-climate-control-lichtmetalen-velgen/id/4890345,118.0,ford,Focus,0.0,2020.0,ford Focus
10102,10990.0,80280.0,manual,Euro 5,petrol,https://gocar.be/en/cars/ford/fiesta/st-line/id/4887927,97.0,ford,Fiesta,12.0,2017.0,ford Fiesta
10103,9990.0,83911.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/ford/fiesta/11i-5-portes-airco-bluetooth-garantie-12-mois/id/4887427,119.0,ford,Fiesta,12.0,2018.0,ford Fiesta
