,mileage,transmission,link,price,emission_class,fuel,co2,brand,model,warranty,year,brand_model
6337,62783.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-line4motionboite-autogpscameratoit-panocarplayled/id/4876130,36490.0,Euro 6d,diesel,140.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6338,67000.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/active-15-tsi-act-opf-96-kw-130-ch-6-vitesses-manuel/id/4877041,21990.0,Euro 6d,petrol,143.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6339,112062.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/active-20-tdi-dsg/id/4875463,24990.0,Euro 6,diesel,151.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6340,123174.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-automaat245pkcarplaycameragpstopwaybe/id/4875659,22990.0,Euro 6d,hybrid - petrol,35.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6341,23232.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-mhev-life-plus-dsg/id/4875918,33490.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6342,38904.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/tsi-active-appcameraaccverwzetels/id/4874953,24950.0,Euro 6,petrol,126.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
6343,29096.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15tsi-life-150pk-naviapp-connectcamerapdcdigital-dashboardadaptive-cruise/id/4875141,29490.0,Euro 6d,petrol,148.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6344,62783.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-line4motionboite-autogpscameratoit-panocarplayled/id/4875350,36490.0,Euro 6,diesel,140.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6345,68774.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-comfortline-bluemotion/id/4875808,19099.0,Euro 5,diesel,127.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
6347,58696.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150-pk-dsg-automaat-pano/id/4873754,27500.0,Euro 6d,petrol,129.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6348,65016.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14tsi-125pk-pano-daknaviblthzetelverwarming/id/4874360,18990.0,Euro 6b,petrol,137.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6349,80181.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/pano-dakcruise-controlbluetoothtopwaybe/id/4874573,14990.0,Euro 6b,petrol,150.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
6350,11251.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mild-hybrid-150-pk-achteruitrijcamera-zetel-stuurverwarming/id/4874614,35970.0,Euro 6,petrol,141.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6351,90335.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/iii-comfortline/id/4873787,21990.0,Euro 6d,petrol,129.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
6352,14231.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-elegance-opf-dsg/id/4874146,37990.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6353,14850.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-business-15-tsi-mhev-130-pk-dsg/id/4874330,35950.0,Euro 6,petrol,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6355,86632.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-r-line/id/4873404,32699.0,Euro 6,diesel,151.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6356,23150.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-mhev-150pk-dsg-verw-zetels-stuur-keyless-camera/id/4873411,34850.0,Euro 6,petrol,141.0,volkswagen,Tiguan,48.0,2024.0,volkswagen Tiguan
6357,60510.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-act-life/id/4873427,25699.0,Euro 6d,petrol,110.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6358,95491.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/comfortlineboite-autogpscarplaycapteurs-avarclim-auto/id/4871880,20990.0,Euro 6,petrol,137.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6360,83103.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-r-line-adapt-carplay-cam/id/4870975,32950.0,Euro 6d,petrol,135.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6361,92502.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-dsg-r-line-trekhaak-navi-camera-led/id/4870974,31950.0,Euro 6d,petrol,135.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6362,49950.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-r-line-adapt-carplay-cam/id/4870972,33450.0,Euro 6d-TEMP,petrol,130.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6363,87925.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tsi-4motion-r-line-carplay-cam-ztlvrw/id/4870973,36950.0,Euro 6d,petrol,185.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
6364,89250.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-r-line-automaatgarantie89250km/id/4870989,23995.0,Euro 6d-TEMP,petrol,171.0,volkswagen,Tiguan,0.0,2019.0,volkswagen Tiguan
6365,1194.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-business-15-etsi-96-kw-131-pk-7-versnellingen-dsg/id/4870566,37450.0,Euro 6,petrol,140.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6366,107743.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/garantie130pkgpssensorencameracarplaytopwaybe/id/4870162,20990.0,Euro 6d,petrol,154.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6367,58654.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/panodak125pkgpssensorencameracarplaytopwaybe/id/4870159,19990.0,Euro 6b,petrol,137.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
6368,91959.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/14-ehybrid-phev-r-line-dsg-led-gps-pdc-cam-adapt-susp-carplay-acc/id/4870320,28990.0,Euro 6d,hybrid - petrol,42.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6369,115611.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/r-linegpscarplaycapteurs-avarclim-autocruise-control/id/4869426,20990.0,Euro 6,petrol,137.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6370,31550.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-opf-dsg-lifeapple-carplaycameraledpdc/id/4869385,35900.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6371,10893.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/elegance-15-etsi-dsg/id/4869062,38990.0,Euro 6,petrol,143.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6373,11772.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/14-ehybrid-245-phev-r-line-navi-discover-media-virtual-cockpit-led-camera/id/4866308,38495.0,Euro 6,hybrid - petrol,0.0,volkswagen,Tiguan,3.0,2023.0,volkswagen Tiguan
6374,81827.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-act-comfortline-business-r/id/4866327,20795.0,Euro 6,petrol,132.0,volkswagen,Tiguan,0.0,2017.0,volkswagen Tiguan
6375,10195.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-dsg-elegance-gps-360camera-digairco-led/id/4866371,39900.0,Euro 6,petrol,143.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6376,116909.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/pano-parkeersensoren-zetelverwarming-leder/id/4865466,14950.0,Euro 5,diesel,138.0,volkswagen,Tiguan,12.0,2014.0,volkswagen Tiguan
6377,60507.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-20-tsi-dsg-4-motion-schuifdak-carplay-cam/id/4864508,39990.0,Euro 6d,petrol,226.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
6378,66393.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-dsg-navigatiecameracarplayacc/id/4864532,24990.0,Euro 6d-TEMP,petrol,129.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
6379,21665.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-lineboite-autocuirfullonly-22000-kms/id/4862707,45990.0,Euro 6,petrol,170.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6380,83624.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-14i-e-hybrid-dsg6-life-14i-e-hybrid-dsg6-carplay-pdc-cruise-alu-17/id/4862823,25995.0,Euro 6d,hybrid - petrol,37.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6381,10.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-150-pk-dsg-7-acc-camera-apple-carplay/id/4862880,39990.0,Euro 6,petrol,134.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6382,10.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-150-pk-dsg-7-acc-camera-apple-carplay/id/4862881,39990.0,Euro 6,petrol,134.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6383,130000.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/active/id/4864382,19900.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6385,114000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-dsg-comfortline-navi-camera-virtual-pano/id/4862213,18390.0,Euro 6b,petrol,125.0,volkswagen,Tiguan,0.0,2017.0,volkswagen Tiguan
6386,77088.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-active-dsg-led-gps-pdc-cam-carplay-verw-zetels-acc-trekhaak/id/4861810,24490.0,Euro 6d,petrol,158.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6387,67110.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-life-opf-dsg/id/4862246,26500.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6389,55650.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-15-l-tsi-gpf-110-kw-150-ps-7-speed-dual-clutch-transmission-dsg/id/4862250,27990.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6390,29777.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4862259,35990.0,Euro 6,petrol,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6392,80400.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-comfortlinenavipanoacccarnetgarantie/id/4862380,18900.0,Euro 6b,petrol,135.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6393,35059.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/iv-life/id/4859720,35750.0,Euro 6,petrol,141.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6394,56500.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-act-opf-96-kw-130-pk-6-versnellingen-manueel/id/4859853,23990.0,Euro 6d,petrol,144.0,volkswagen,Tiguan,24.0,2021.0,volkswagen Tiguan
6396,69998.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-20-tsi-4motion-320-cv-opf-dsg/id/4858038,37999.0,Euro 6,petrol,186.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6397,99400.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-92-kw-125-ch-6-vitesses-manuel/id/4857641,18490.0,Euro 6b,petrol,135.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
6398,93300.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-dsg-eu6dtvanavicameracarnetgarantie/id/4858650,25990.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6400,1589.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-business-15-etsi-110-kw-150-pk-7-versnellingen-dsg-demo/id/4856355,44990.0,Euro 6,petrol,133.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6401,83991.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-dsg-150pk-life-navigatie-apple-carplayandroid-auto-parkeersensoren-adaptive-cruise-control-wegklapbare-trekhaak-stoel-en-stuurverwarming-ledverlichting-getinte-ramen-climate-control/id/4856125,28490.0,Euro 6d,petrol,157.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6402,102253.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-r-line-sport-cuirtoitpanogpssensor/id/4857024,12700.0,Euro 6b,petrol,149.0,volkswagen,Tiguan,12.0,2015.0,volkswagen Tiguan
6403,27000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-110kw-life-zetel-en-stuurwielverwarming-camera-acc-carplay/id/4855719,35495.0,Euro 6,petrol,140.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6404,28000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-110kw-life-zetel-en-stuurwielverwarming-camera-acc-carplay/id/4855712,35495.0,Euro 6,petrol,140.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6405,33400.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-r-line-business-premium-14-tsi-ehybrid-180-kw-245-pk-6-versnellingen-dsg/id/4855323,40990.0,Euro 6d,hybrid - petrol,42.0,volkswagen,Tiguan,24.0,2022.0,volkswagen Tiguan
6406,117000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-dsgcarplaycameraled1er-propgarantie/id/4855395,23950.0,Euro 6d,diesel,131.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6407,59780.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15-tsi-110-kw-150-ch-7-vitesses-dsg/id/4855819,36950.0,Euro 6d,petrol,158.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
6408,36000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-opf-dsg-r-line/id/4855533,42999.0,Euro 6,petrol,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6409,77482.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tsi-245-pk-dsg-r-line-4motion-memory-seats-panodak-sfeerverlichting-acc/id/4855537,37995.0,Euro 6,petrol,165.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6410,76124.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-r-line-4motion/id/4854176,34099.0,Euro 6d,diesel,172.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6411,30126.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-dsg-r-line-auto-benzine-nav-pano-garantie/id/4854110,34499.0,Euro 6d,petrol,133.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6412,63678.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-life-dsg-2y-warranty/id/4853738,29990.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6414,29072.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-150-pk-mhev-united-automaat-elektrisch-wegklapbare-trekhaak-elektrishce-kofferklep/id/4854251,37970.0,Euro 6,petrol,139.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6415,64574.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-line-business-premium-15-tsi-150-pk-dsg/id/4851901,36500.0,Euro 6d,petrol,132.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6416,56900.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15tsi-dsg-r-line-gps-cam-trekh-black-pack/id/4852593,33900.0,Euro 6d,petrol,149.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
6418,88231.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-ehybrid-245pk-dsg-r-line-platinum-panoramadak-trekhaak-navigatie-apple-carplayandroid-auto-camera-parkeersensoren-adaptive-cruise-control-matrix-ledverlichting-stoel-en-stuurverwarming-climate-control/id/4841268,34890.0,Euro 6d,hybrid - petrol,42.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
6419,111021.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-15-tsi-act-opf-110-kw-150-ch-7-vitesses-dsg/id/4838525,20750.0,Euro 6d,petrol,160.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
6421,99528.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-act-r-line-dsg-gar-12-mois/id/4837437,21990.0,Euro 6d-TEMP,petrol,172.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6427,10.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-150-pk-dsg-7-acc-camera-apple-carplay/id/4837825,39990.0,Euro 6,petrol,134.0,volkswagen,Tiguan,24.0,2025.0,volkswagen Tiguan
6431,12438.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15tsi-150pk-automaatpano-dakalcantarapdcnaviapp-connect/id/4837870,39985.0,Euro 6d,petrol,158.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6432,132098.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-140kw-dsg-4motion/id/4833017,23650.0,Euro 5,diesel,144.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6433,108562.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/comfortlinegpscarplaycapteurs-avarsieges-av-chauff/id/4828824,20990.0,Euro 6d,diesel,138.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
6434,109886.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150pk-dsg-r-line-platinum-panoramadak-navigatie-apple-carplayandroid-auto-camera-parkeersensoren-adaptive-cruise-control-leder-memory-stoelen-stoelverwarming-elektrische-achterklep-climate-control-virtual-cockpit/id/4830154,28790.0,Euro 6d-TEMP,petrol,134.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
6435,24901.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/automaat150pkcamerasensorencarplaytopwaybe/id/4829073,36990.0,Euro 6,petrol,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6436,12907.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15etsi-mhev-96kw131cv-dsg/id/4829097,35990.0,Euro 6,petrol,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6437,7029.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/elegance-15-etsi-dsg/id/4830046,38990.0,Euro 6,petrol,143.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6438,45236.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/elegance-15-tsi-150-pk-dsg-automaat/id/4827259,32990.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6440,72938.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/life-20tdi-122pk-naviapp-connectblthadaptive-cruise/id/4826089,22990.0,Euro 6d,diesel,134.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6441,108017.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-15tsi-act-dsg7-comfortline-15tsi-act-dsg7-gps-leder-carplay-camera-pdc-pano-dak-cruiseacc-alu-17-trekhaak/id/4826376,23995.0,Euro 6d-TEMP,petrol,162.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
6442,83000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-14-tsi-act-r-linetoitpanoramique/id/4826790,23499.0,Euro 6b,petrol,125.0,volkswagen,Tiguan,0.0,2018.0,volkswagen Tiguan
6443,64000.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-carplaycamera1er-proprietairegarantie/id/4825517,22500.0,Euro 6d-TEMP,petrol,128.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
6444,130700.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-garantie-laneass-frontass-pdc-trekhaak/id/4825377,15390.0,Euro 6,petrol,137.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
6445,134300.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-150pk-el-trekhaak-pano-dak-parkeersensoren-va/id/4825632,13450.0,Euro 6b,petrol,149.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
6446,25000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-tiguan-15-tsi-ehybrid-phev-r-line-dsg-150-kw/id/4822867,45990.0,Euro 6,hybrid - petrol,10.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
6447,95936.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/14tsi-150pk-dsgcomfort1ste-eigenaarongevalvrij/id/4824407,21750.0,Euro 6,petrol,139.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6448,63787.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-14tsinavicamsgsmemoirechtoitouvr/id/4823291,19990.0,Euro 6,petrol,149.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
6449,131850.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-rline-navipdcgarantie/id/4823426,20995.0,Euro 6,petrol,130.0,volkswagen,Tiguan,0.0,2019.0,volkswagen Tiguan
6450,94044.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-act-comfortline-bluemotion/id/4823988,18399.0,Euro 6d,petrol,152.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
6451,51950.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-active/id/4824015,26099.0,Euro 6d,diesel,143.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
6452,73734.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-act-active/id/4824335,20499.0,Euro 6d,petrol,142.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
6453,74605.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/r-line-15-tsi-act-150-pk-dsg-7-open-dak-acc-camera-apple-carplay/id/4821786,32990.0,Euro 6d,petrol,167.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
6454,10.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15etsi-mhev-150pk-automaatnavisportseatszetelverwarmingapp-connect/id/4822402,45490.0,Euro 6,petrol,146.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
6455,41384.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/sold-bij-garage-vriens-yves-bv/id/4819982,35995.0,Euro 6d,hybrid - petrol,125.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
6456,130000.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-act-opf-dsg-comfortline/id/4818964,19500.0,Euro 6d,petrol super,129.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
6457,21728.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-mhev-act-life-plus-opf-dsg/id/4819313,33490.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6459,10.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-150-pk-dsg-7-acc-camera-apple-carplay/id/4818764,39990.0,Euro 6,petrol,134.0,volkswagen,Tiguan,24.0,2025.0,volkswagen Tiguan
6462,18088.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150pk-life-dsg-pano-carplay-cuir/id/4814587,30990.0,Euro 6b,petrol,130.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6463,11168.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-mhev-life-plus-opf-dsg/id/4814951,34290.0,Euro 6,petrol,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6464,77669.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150pk-dsg-life-company-car-panoramadak-navigatie-dmv-apple-carplay-android-auto-parkeersensoren-adaptive-cruise-control-stoel-en-stuurverwarming-ledverlichting-getinte-ramen-climate-control/id/4813827,28790.0,Euro 6d,petrol,159.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
6465,26900.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-dsg-r-line-new-model-cam-acc-matrix/id/4814370,41900.0,Euro 6,petrol,149.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
6466,65000.0,manual,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-15-l-tsi-gpf-96-kw-130-ps-6-speed/id/4811714,29790.0,Euro 6d,petrol,126.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
6468,30700.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-elegance-opf-dsg/id/4809806,31990.0,Euro 6d,petrol,130.0,volkswagen,Tiguan,24.0,2022.0,volkswagen Tiguan
6469,99746.0,automatic,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150pk-automaat-highline-team-navigatie-adaptive-cruise-control-stoelstuurverwarming-elektrische-trekhaak-virtual-cockpit/id/4807512,25390.0,Euro 6d-TEMP,petrol,129.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
